tissue	ontologyId	gencodeId	geneSymbol	mean_tpm	freq	freq_log
Fallopian Tube	UBERON:0003889	ENSG00000027697.15	IFNGR1	82.4305448275862	0.0227012071857573	-0.123973271346324
Cells Cultured fibroblasts	EFO:0002009	ENSG00000027697.15	IFNGR1	73.9082291411043	0.0203541784901941	-0.11436058680325
Brain Hippocampus	UBERON:0001954	ENSG00000027697.15	IFNGR1	29.6999236470588	0.00817929957303181	-0.0567136844718075
Pancreas	UBERON:0001150	ENSG00000027697.15	IFNGR1	19.6249837016575	0.00540468126178564	-0.0407057609034396
Lung	UBERON:0008952	ENSG00000027697.15	IFNGR1	226.435308774834	0.0623598311696246	-0.249641318624749
Brain Amygdala	UBERON:0001876	ENSG00000118503.16	TNFAIP3	1.97554270718232	0.00113939442117781	-0.0111404483651544
Brain Cortex	UBERON:0001870	ENSG00000118503.16	TNFAIP3	2.49686751851852	0.00144006854960769	-0.0135937384713715
Kidney Medulla	UBERON:0001293	ENSG00000118503.16	TNFAIP3	13.4223972727273	0.00774136874681409	-0.0542917333390768
Uterus	UBERON:0000995	ENSG00000118503.16	TNFAIP3	31.104939869281	0.0179397766645494	-0.104063159519631
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000118503.16	TNFAIP3	79.8089079723502	0.0460297943311417	-0.204431582107644
Whole Blood	UBERON:0013756	ENSG00000118503.16	TNFAIP3	60.8411571232877	0.035090142446553	-0.169583303040809
Kidney Cortex	UBERON:0001225	ENSG00000118503.16	TNFAIP3	15.8258360576923	0.00912755226655048	-0.0618442438959211
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000118503.16	TNFAIP3	2.09308237918216	0.00120718543680951	-0.0117026209821583
Vagina	UBERON:0000996	ENSG00000118503.16	TNFAIP3	29.170626	0.0168241609790707	-0.0991501918104258
Prostate	UBERON:0002367	ENSG00000118503.16	TNFAIP3	29.4809571276596	0.0170031444828378	-0.0999454118695632
Esophagus Mucosa	UBERON:0006920	ENSG00000118503.16	TNFAIP3	16.2761664983713	0.0093872803857811	-0.063224056531474
Liver	UBERON:0001114	ENSG00000118503.16	TNFAIP3	12.4714391603053	0.0071929035761407	-0.0512077912146992
Pituitary	UBERON:0000007	ENSG00000118503.16	TNFAIP3	14.1886880511182	0.00818332701717917	-0.0567357981881856
Thyroid	UBERON:0002046	ENSG00000118503.16	TNFAIP3	25.4804778654971	0.0146958677346441	-0.0894749918740975
Esophagus Muscularis	UBERON:0004648	ENSG00000118503.16	TNFAIP3	31.6407456684492	0.0182488027039194	-0.105406076738037
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000118503.16	TNFAIP3	6.89838450980392	0.00397864384152978	-0.031723746615237
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000118503.16	TNFAIP3	2.24782751968504	0.00129643470950422	-0.012434409614913
Adipose Visceral Omentum	UBERON:0010414	ENSG00000118503.16	TNFAIP3	88.6929159965928	0.0511536467002754	-0.219398967610736
Nerve Tibial	UBERON:0001323	ENSG00000118503.16	TNFAIP3	36.8202262686567	0.0212360685721893	-0.118016042375342
Ovary	UBERON:0000992	ENSG00000118503.16	TNFAIP3	133.514250777202	0.0770043552742289	-0.284832652924793
Cervix Ectocervix	UBERON:0012249	ENSG00000118503.16	TNFAIP3	23.61825	0.0136218276578616	-0.0844272147353504
Testis	UBERON:0000473	ENSG00000118503.16	TNFAIP3	14.1508931400966	0.00816152879909441	-0.0566160752916583
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000118503.16	TNFAIP3	56.594324270557	0.032640781244447	-0.161153431984596
Adipose Subcutaneous	UBERON:0002190	ENSG00000118503.16	TNFAIP3	63.645798837535	0.0367077197892235	-0.175014063919914
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000118503.16	TNFAIP3	52.2383068115942	0.0301284478115877	-0.152230907325958
Artery Coronary	UBERON:0001621	ENSG00000118503.16	TNFAIP3	29.928813880597	0.0172614459024571	-0.101088255231729
Brain Cerebellum	UBERON:0002037	ENSG00000118503.16	TNFAIP3	1.44062379699248	0.000830879895100006	-0.00850245414814782
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000118503.16	TNFAIP3	25.1759858808933	0.0145202519571215	-0.0886576048761861
Muscle Skeletal	UBERON:0011907	ENSG00000118503.16	TNFAIP3	5.64876866748166	0.00325792780022074	-0.0269164445051825
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000118503.16	TNFAIP3	1.90491821052632	0.00109866173683958	-0.0107998855416282
Bladder	UBERON:0001255	ENSG00000118503.16	TNFAIP3	35.5190779220779	0.0204856311547511	-0.114908900514256
Cervix Endocervix	UBERON:0000458	ENSG00000118503.16	TNFAIP3	24.6526582608696	0.014218422708614	-0.08724558905417
Spleen	UBERON:0002106	ENSG00000118503.16	TNFAIP3	63.2652407942238	0.0364882329059956	-0.174283304415396
Brain Substantia nigra	UBERON:0002038	ENSG00000118503.16	TNFAIP3	3.52151672131148	0.00203103506280028	-0.0181647025075389
Brain Hypothalamus	UBERON:0001898	ENSG00000118503.16	TNFAIP3	2.70039272373541	0.0015574517286957	-0.014525724363957
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000118503.16	TNFAIP3	2.36229486666667	0.00136245376142535	-0.0129699835122494
Breast Mammary Tissue	UBERON:0008367	ENSG00000118503.16	TNFAIP3	39.4966971011673	0.0227797233481253	-0.124288584410128
Minor Salivary Gland	UBERON:0006330	ENSG00000118503.16	TNFAIP3	24.5627343093923	0.0141665590620975	-0.0870020355996837
Heart Atrial Appendage	UBERON:0006631	ENSG00000118503.16	TNFAIP3	21.1010629501085	0.0121700398168393	-0.0774078096668017
Adrenal Gland	UBERON:0002369	ENSG00000118503.16	TNFAIP3	19.9325821355932	0.0114961184095867	-0.0740661497165863
Colon Transverse	UBERON:0001157	ENSG00000118503.16	TNFAIP3	30.1501610020877	0.0173891078732428	-0.101651025710712
Stomach	UBERON:0000945	ENSG00000118503.16	TNFAIP3	21.9492543243243	0.012659234262679	-0.0797995852247012
Artery Tibial	UBERON:0007610	ENSG00000118503.16	TNFAIP3	19.3055406367583	0.0111344721728225	-0.0722496193579719
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000118503.16	TNFAIP3	0.884233754512635	0.000509981891682702	-0.0055778077873111
Artery Aorta	UBERON:0001496	ENSG00000118503.16	TNFAIP3	24.8325906567797	0.0143221987329661	-0.0877321063715564
Heart Left Ventricle	UBERON:0006566	ENSG00000118503.16	TNFAIP3	4.57760371681416	0.00264013332556091	-0.022613199990699
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000118503.16	TNFAIP3	1.72995570815451	0.00099775209900033	-0.00994662157608494
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000118503.16	TNFAIP3	246.484703975535	0.142160073580971	-0.400096983127576
Colon Sigmoid	UBERON:0001159	ENSG00000118503.16	TNFAIP3	35.0077739618138	0.0201907365530131	-0.113677130796403
Fallopian Tube	UBERON:0003889	ENSG00000118503.16	TNFAIP3	52.5619655172414	0.0303151179970711	-0.15290396061817
Cells Cultured fibroblasts	EFO:0002009	ENSG00000118503.16	TNFAIP3	29.9259069018405	0.0172597693022168	-0.101080855258303
Brain Hippocampus	UBERON:0001954	ENSG00000118503.16	TNFAIP3	2.26472996078431	0.00130618319381832	-0.0125137927811685
Pancreas	UBERON:0001150	ENSG00000118503.16	TNFAIP3	9.74320209944751	0.00561939262368672	-0.0420070394901223
Lung	UBERON:0008952	ENSG00000118503.16	TNFAIP3	108.523238741722	0.0625907869978809	-0.250232074957171
Brain Amygdala	UBERON:0001876	ENSG00000112096.19	SOD2	27.5236660220994	0.00585544842713825	-0.0434240326109882
Brain Cortex	UBERON:0001870	ENSG00000112096.19	SOD2	26.6587137777778	0.00567143648430707	-0.0423206565659092
Kidney Medulla	UBERON:0001293	ENSG00000112096.19	SOD2	104.167427272727	0.0221608196267673	-0.121792428605893
Uterus	UBERON:0000995	ENSG00000112096.19	SOD2	72.287677124183	0.0153786477781853	-0.0926244811534555
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000112096.19	SOD2	54.7403711059908	0.0116455932736641	-0.0748121302739747
Whole Blood	UBERON:0013756	ENSG00000112096.19	SOD2	138.1921901868	0.0293993264568163	-0.149585921712161
Kidney Cortex	UBERON:0001225	ENSG00000112096.19	SOD2	119.444835576923	0.0254109708367742	-0.134637607174962
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000112096.19	SOD2	44.5295533457249	0.009473320265187	-0.0636788453113087
Vagina	UBERON:0000996	ENSG00000112096.19	SOD2	87.5367770588235	0.0186227766001189	-0.107021149079929
Prostate	UBERON:0002367	ENSG00000112096.19	SOD2	109.018515957447	0.0231928514638794	-0.12594126505623
Esophagus Mucosa	UBERON:0006920	ENSG00000112096.19	SOD2	63.7699392508143	0.0135665645043458	-0.0841642631840705
Liver	UBERON:0001114	ENSG00000112096.19	SOD2	154.577084847328	0.0328850868781129	-0.162005838753687
Pituitary	UBERON:0000007	ENSG00000112096.19	SOD2	37.8873153674121	0.00806023518082502	-0.0560586322185489
Thyroid	UBERON:0002046	ENSG00000112096.19	SOD2	65.5778116959064	0.0139511754735598	-0.0859876446117085
Esophagus Muscularis	UBERON:0004648	ENSG00000112096.19	SOD2	93.786371657754	0.0199523298229772	-0.112676771673473
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000112096.19	SOD2	36.809410245098	0.00783091914974142	-0.0547898295316028
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000112096.19	SOD2	24.5402549606299	0.00522075065129102	-0.0395812621744816
Adipose Visceral Omentum	UBERON:0010414	ENSG00000112096.19	SOD2	183.730983986371	0.0390873548725578	-0.182817587267568
Nerve Tibial	UBERON:0001323	ENSG00000112096.19	SOD2	77.7799485074627	0.0165470863069344	-0.0979137261047388
Ovary	UBERON:0000992	ENSG00000112096.19	SOD2	45.7974352331606	0.00974305239308093	-0.0650973321789167
Cervix Ectocervix	UBERON:0012249	ENSG00000112096.19	SOD2	69.1886041666667	0.0147193438228145	-0.0895840288871491
Testis	UBERON:0000473	ENSG00000112096.19	SOD2	15.4959161835749	0.0032966370821142	-0.0271800778482479
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000112096.19	SOD2	56.9923993501326	0.0121246949757936	-0.0771846895464986
Adipose Subcutaneous	UBERON:0002190	ENSG00000112096.19	SOD2	132.76038557423	0.0282437517688494	-0.14534021271716
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000112096.19	SOD2	60.2399009661836	0.0128155759875951	-0.0805581707213087
Artery Coronary	UBERON:0001621	ENSG00000112096.19	SOD2	65.5760578358209	0.0139508023533049	-0.0859858831879386
Brain Cerebellum	UBERON:0002037	ENSG00000112096.19	SOD2	19.8388603007519	0.00422056506756698	-0.0332932865098562
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000112096.19	SOD2	79.6880243176179	0.0169530147720038	-0.0997229618599172
Muscle Skeletal	UBERON:0011907	ENSG00000112096.19	SOD2	831.880284841076	0.176976137609319	-0.442152447335544
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000112096.19	SOD2	29.3734868070175	0.00624898358327768	-0.0457560747230128
Bladder	UBERON:0001255	ENSG00000112096.19	SOD2	121.840398701299	0.0259206084816094	-0.136595297729516
Cervix Endocervix	UBERON:0000458	ENSG00000112096.19	SOD2	68.0170739130435	0.014470109764553	-0.0884236620374817
Spleen	UBERON:0002106	ENSG00000112096.19	SOD2	37.653380866426	0.00801046741352423	-0.055784076861186
Brain Substantia nigra	UBERON:0002038	ENSG00000112096.19	SOD2	35.7043479781421	0.00759582564483762	-0.0534789990873936
Brain Hypothalamus	UBERON:0001898	ENSG00000112096.19	SOD2	36.7450185214008	0.0078172203053745	-0.0547137301195943
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000112096.19	SOD2	36.4331456666667	0.0077508717522692	-0.054344661424953
Breast Mammary Tissue	UBERON:0008367	ENSG00000112096.19	SOD2	117.305668287938	0.0249558794355191	-0.132876992219315
Minor Salivary Gland	UBERON:0006330	ENSG00000112096.19	SOD2	187.832363093923	0.039959891758637	-0.185625825627015
Heart Atrial Appendage	UBERON:0006631	ENSG00000112096.19	SOD2	54.1244998698482	0.0115145714011382	-0.0741583935838743
Adrenal Gland	UBERON:0002369	ENSG00000112096.19	SOD2	111.257075932203	0.0236690878952007	-0.127833242540555
Colon Transverse	UBERON:0001157	ENSG00000112096.19	SOD2	69.7415371816284	0.0148369760724636	-0.0901295717724536
Stomach	UBERON:0000945	ENSG00000112096.19	SOD2	64.2152845208845	0.0136613082880798	-0.0846148721787013
Artery Tibial	UBERON:0007610	ENSG00000112096.19	SOD2	89.1537256150506	0.0189667699792247	-0.108497172992591
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000112096.19	SOD2	25.8486015884477	0.00549909134173014	-0.041279429762195
Artery Aorta	UBERON:0001496	ENSG00000112096.19	SOD2	57.8351563559322	0.0123039850521993	-0.078065469651246
Heart Left Ventricle	UBERON:0006566	ENSG00000112096.19	SOD2	45.289382300885	0.00963496803612034	-0.0645302408567718
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000112096.19	SOD2	34.1379625321888	0.00726258917886558	-0.0516028771503816
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000112096.19	SOD2	10.1061900611621	0.00215001426955543	-0.0190522182556547
Colon Sigmoid	UBERON:0001159	ENSG00000112096.19	SOD2	96.0503720763723	0.0204339785132205	-0.11469359323685
Fallopian Tube	UBERON:0003889	ENSG00000112096.19	SOD2	78.4136	0.0166818907923671	-0.0985161300394285
Cells Cultured fibroblasts	EFO:0002009	ENSG00000112096.19	SOD2	132.059188496933	0.028094577479346	-0.144787216755832
Brain Hippocampus	UBERON:0001954	ENSG00000112096.19	SOD2	26.0953893333333	0.00555159353789353	-0.0415974371809653
Pancreas	UBERON:0001150	ENSG00000112096.19	SOD2	51.3672646132597	0.0109279907896209	-0.0712049085562283
Lung	UBERON:0008952	ENSG00000112096.19	SOD2	183.905488410596	0.039124479347747	-0.182937639440781
Brain Amygdala	UBERON:0001876	ENSG00000158517.16	NCF1	0.811189834254144	0.00127017969380689	-0.012220083414802
Brain Cortex	UBERON:0001870	ENSG00000158517.16	NCF1	0.642195851851852	0.00100556503055693	-0.0100131932382498
Kidney Medulla	UBERON:0001293	ENSG00000158517.16	NCF1	0.916619090909091	0.00143526324796583	-0.0135552991265632
Uterus	UBERON:0000995	ENSG00000158517.16	NCF1	1.37631973856209	0.00215507309175608	-0.0190897397779946
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000158517.16	NCF1	0.5528755453149	0.000865705240878778	-0.00880754356588858
Whole Blood	UBERON:0013756	ENSG00000158517.16	NCF1	258.969314819427	0.40550010751203	-0.528052701068259
Kidney Cortex	UBERON:0001225	ENSG00000158517.16	NCF1	1.79309855769231	0.0028076749495626	-0.0237989994235997
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000158517.16	NCF1	0.580001040892193	0.000908178965538315	-0.00917690846670721
Vagina	UBERON:0000996	ENSG00000158517.16	NCF1	1.96558417647059	0.00307775689733175	-0.0256805111724166
Prostate	UBERON:0002367	ENSG00000158517.16	NCF1	2.2261140070922	0.00348570049636709	-0.0284584289019569
Esophagus Mucosa	UBERON:0006920	ENSG00000158517.16	NCF1	2.33135651465798	0.00365049163450837	-0.029560562420108
Liver	UBERON:0001114	ENSG00000158517.16	NCF1	1.46940946564885	0.00230083512679977	-0.0201636600989257
Pituitary	UBERON:0000007	ENSG00000158517.16	NCF1	1.25689571884984	0.00196807621582658	-0.0176910335477838
Thyroid	UBERON:0002046	ENSG00000158517.16	NCF1	3.06614583333333	0.00480104164437847	-0.0369797200062604
Esophagus Muscularis	UBERON:0004648	ENSG00000158517.16	NCF1	1.66915698752228	0.00261360438925626	-0.0224240552753279
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000158517.16	NCF1	3.26440348039216	0.00511147802659423	-0.0389087944465873
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000158517.16	NCF1	0.584290866141732	0.000914896072548112	-0.0092350565716541
Adipose Visceral Omentum	UBERON:0010414	ENSG00000158517.16	NCF1	5.47297463373083	0.00856970951919892	-0.0588442359032395
Nerve Tibial	UBERON:0001323	ENSG00000158517.16	NCF1	1.51356974626866	0.0023699823095522	-0.0206683976697753
Ovary	UBERON:0000992	ENSG00000158517.16	NCF1	0.89870067357513	0.00140720617811401	-0.0133303945569456
Cervix Ectocervix	UBERON:0012249	ENSG00000158517.16	NCF1	1.54851416666667	0.00242469908647312	-0.0210657337012209
Testis	UBERON:0000473	ENSG00000158517.16	NCF1	0.682926038647343	0.00106934129353262	-0.0105533954224816
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000158517.16	NCF1	0.547690132625995	0.000857585802464572	-0.00873659649595711
Adipose Subcutaneous	UBERON:0002190	ENSG00000158517.16	NCF1	2.62062742296919	0.00410343867382106	-0.0325359637346293
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000158517.16	NCF1	21.9197338164251	0.0343224232005756	-0.166968456119062
Artery Coronary	UBERON:0001621	ENSG00000158517.16	NCF1	5.02519682835821	0.00786856873598795	-0.0549988014905522
Brain Cerebellum	UBERON:0002037	ENSG00000158517.16	NCF1	0.451536654135338	0.000707026475029182	-0.00739970242191622
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000158517.16	NCF1	1.71561605459057	0.00268635106468472	-0.022941804590122
Muscle Skeletal	UBERON:0011907	ENSG00000158517.16	NCF1	0.330908569682152	0.00051814424684379	-0.00565521211243087
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000158517.16	NCF1	0.573693368421053	0.000898302266953459	-0.00909127833774626
Bladder	UBERON:0001255	ENSG00000158517.16	NCF1	2.30526480519481	0.00360963663591571	-0.0292883414046136
Cervix Endocervix	UBERON:0000458	ENSG00000158517.16	NCF1	1.45143565217391	0.0022726913163967	-0.0199573718406928
Spleen	UBERON:0002106	ENSG00000158517.16	NCF1	85.2519458483755	0.133489456969953	-0.387813876464842
Brain Substantia nigra	UBERON:0002038	ENSG00000158517.16	NCF1	1.85258595628415	0.00290082168604536	-0.0244519619971595
Brain Hypothalamus	UBERON:0001898	ENSG00000158517.16	NCF1	1.09266821011673	0.00171092500664126	-0.0157251250123681
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000158517.16	NCF1	0.7189832	0.00112580042582509	-0.0110270273712969
Breast Mammary Tissue	UBERON:0008367	ENSG00000158517.16	NCF1	1.76643861867704	0.00276593020407223	-0.0235049289008802
Minor Salivary Gland	UBERON:0006330	ENSG00000158517.16	NCF1	2.62979154696133	0.00411778806987463	-0.0326290014345935
Heart Atrial Appendage	UBERON:0006631	ENSG00000158517.16	NCF1	1.04343180043384	0.00163382950428864	-0.0151252204936519
Adrenal Gland	UBERON:0002369	ENSG00000158517.16	NCF1	1.5547706779661	0.00243449567571899	-0.0211366842543009
Colon Transverse	UBERON:0001157	ENSG00000158517.16	NCF1	4.75526189979123	0.00744589841834247	-0.0526375752426934
Stomach	UBERON:0000945	ENSG00000158517.16	NCF1	2.11334845208845	0.00330912959757332	-0.027265019009257
Artery Tibial	UBERON:0007610	ENSG00000158517.16	NCF1	1.41016532561505	0.00220806929016033	-0.0194817927845036
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000158517.16	NCF1	0.46272274368231	0.000724541911238677	-0.00755743818452717
Artery Aorta	UBERON:0001496	ENSG00000158517.16	NCF1	2.88979091101695	0.00452490105216417	-0.0352394680358659
Heart Left Ventricle	UBERON:0006566	ENSG00000158517.16	NCF1	0.879418318584071	0.00137701342331828	-0.0130874683463861
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000158517.16	NCF1	0.491379356223176	0.000769413094044076	-0.0079587736499424
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000158517.16	NCF1	174.137129969419	0.272667921964701	-0.511193214902521
Colon Sigmoid	UBERON:0001159	ENSG00000158517.16	NCF1	2.13219737470167	0.0033386436739861	-0.0274654261639766
Fallopian Tube	UBERON:0003889	ENSG00000158517.16	NCF1	3.06984724137931	0.00480683739420172	-0.0370159948587425
Cells Cultured fibroblasts	EFO:0002009	ENSG00000158517.16	NCF1	0.0471910122699387	7.38927720544988e-05	-0.00101411971594309
Brain Hippocampus	UBERON:0001954	ENSG00000158517.16	NCF1	0.82407231372549	0.00129035137636432	-0.0123848187100958
Pancreas	UBERON:0001150	ENSG00000158517.16	NCF1	0.437025745856354	0.000684304961203004	-0.00719414799265175
Lung	UBERON:0008952	ENSG00000158517.16	NCF1	18.5482641556291	0.0290432984869794	-0.148284942428621
Brain Amygdala	UBERON:0001876	ENSG00000135218.19	CD36	1.02640784530387	0.000442272702497051	-0.00492814573405533
Brain Cortex	UBERON:0001870	ENSG00000135218.19	CD36	0.281707333333333	0.000121385922951208	-0.00157900159074503
Kidney Medulla	UBERON:0001293	ENSG00000135218.19	CD36	7.01424272727273	0.00302239319501965	-0.0252977119014573
Uterus	UBERON:0000995	ENSG00000135218.19	CD36	3.87483882352941	0.00166964374450538	-0.0154045405466299
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000135218.19	CD36	16.1284612903226	0.00694965280577943	-0.0498209725093427
